graph_id,year,geography_code,geography,ses_category,n_unweighted,weighted_population_estimate,kish_effective_n,node_count,edge_count,density,component_count,isolate_count,mean_degree,maximum_degree,transitivity,population_graph_id,ses_definition,rule_id
2024_12_income_binary_lower__phi_012,2024,12,Florida,lower,4512,6063424.020607368,1003.586718079793,10,28,0.6222222222222222,1,0,5.6,9,0.6549295774647887,2024_12_income_binary_lower,income_binary,phi_012
2024_13_education_binary_higher__adjusted_fdr,2024,13,Georgia,higher,4805,5204231.645053592,2222.9533787684472,10,33,0.7333333333333333,1,0,6.6,8,0.8423645320197044,2024_13_education_binary_higher,education_binary,adjusted_fdr
2024_13_education_binary_higher__adjusted_stable,2024,13,Georgia,higher,4805,5204231.645053592,2222.9533787684472,10,33,0.7333333333333333,1,0,6.6,8,0.8423645320197044,2024_13_education_binary_higher,education_binary,adjusted_stable
2024_13_education_binary_higher__phi_008,2024,13,Georgia,higher,4805,5204231.645053592,2222.9533787684472,10,27,0.6,1,0,5.4,9,0.6739130434782609,2024_13_education_binary_higher,education_binary,phi_008
2024_13_education_binary_higher__phi_012,2024,13,Georgia,higher,4805,5204231.645053592,2222.9533787684472,10,18,0.4,1,0,3.6,7,0.65,2024_13_education_binary_higher,education_binary,phi_012
2024_13_education_binary_lower__adjusted_fdr,2024,13,Georgia,lower,2418,3484176.061540573,1060.5229114708488,10,29,0.6444444444444445,1,0,5.8,8,0.7207792207792207,2024_13_education_binary_lower,education_binary,adjusted_fdr
2024_13_education_binary_lower__adjusted_stable,2024,13,Georgia,lower,2418,3484176.061540573,1060.5229114708488,10,29,0.6444444444444445,1,0,5.8,8,0.7207792207792207,2024_13_education_binary_lower,education_binary,adjusted_stable
2024_13_education_binary_lower__phi_008,2024,13,Georgia,lower,2418,3484176.061540573,1060.5229114708488,10,31,0.6888888888888889,1,0,6.2,9,0.7415730337078652,2024_13_education_binary_lower,education_binary,phi_008
2024_13_education_binary_lower__phi_012,2024,13,Georgia,lower,2418,3484176.061540573,1060.5229114708488,10,26,0.5777777777777777,1,0,5.2,9,0.624,2024_13_education_binary_lower,education_binary,phi_012
2024_13_income_binary_higher__adjusted_fdr,2024,13,Georgia,higher,3287,4201673.626886201,1592.5748578242014,10,20,0.4444444444444444,2,0,4.0,6,0.7307692307692307,2024_13_income_binary_higher,income_binary,adjusted_fdr
2024_13_income_binary_higher__phi_008,2024,13,Georgia,higher,3287,4201673.626886201,1592.5748578242014,10,20,0.4444444444444444,1,0,4.0,8,0.5844155844155844,2024_13_income_binary_higher,income_binary,phi_008
2024_13_income_binary_higher__phi_012,2024,13,Georgia,higher,3287,4201673.626886201,1592.5748578242014,10,14,0.3111111111111111,1,0,2.8,6,0.5142857142857142,2024_13_income_binary_higher,income_binary,phi_012
2024_13_income_binary_lower__adjusted_fdr,2024,13,Georgia,lower,2431,2739908.8003965,1038.7354417171687,10,33,0.7333333333333333,1,0,6.6,9,0.7839195979899497,2024_13_income_binary_lower,income_binary,adjusted_fdr
2024_13_income_binary_lower__phi_008,2024,13,Georgia,lower,2431,2739908.8003965,1038.7354417171687,10,33,0.7333333333333333,1,0,6.6,9,0.7871287128712872,2024_13_income_binary_lower,income_binary,phi_008
2024_13_income_binary_lower__phi_012,2024,13,Georgia,lower,2431,2739908.8003965,1038.7354417171687,10,28,0.6222222222222222,1,0,5.6,9,0.6827586206896552,2024_13_income_binary_lower,income_binary,phi_012
2024_15_education_binary_higher__adjusted_fdr,2024,15,Hawaii,higher,4732,731598.5682446372,2245.814417034935,10,33,0.7333333333333333,1,0,6.6,8,0.7422680412371134,2024_15_education_binary_higher,education_binary,adjusted_fdr
2024_15_education_binary_higher__adjusted_stable,2024,15,Hawaii,higher,4732,731598.5682446372,2245.814417034935,10,33,0.7333333333333333,1,0,6.6,8,0.7422680412371134,2024_15_education_binary_higher,education_binary,adjusted_stable
2024_15_education_binary_higher__phi_008,2024,15,Hawaii,higher,4732,731598.5682446372,2245.814417034935,10,23,0.5111111111111111,1,0,4.6,8,0.6185567010309279,2024_15_education_binary_higher,education_binary,phi_008
2024_15_education_binary_higher__phi_012,2024,15,Hawaii,higher,4732,731598.5682446372,2245.814417034935,10,11,0.24444444444444444,2,1,2.2,5,0.375,2024_15_education_binary_higher,education_binary,phi_012
2024_15_education_binary_lower__adjusted_fdr,2024,15,Hawaii,lower,1885,402229.0328515718,960.574840331935,10,25,0.5555555555555556,1,0,5.0,7,0.5779816513761468,2024_15_education_binary_lower,education_binary,adjusted_fdr
2024_15_education_binary_lower__adjusted_stable,2024,15,Hawaii,lower,1885,402229.0328515718,960.574840331935,10,25,0.5555555555555556,1,0,5.0,7,0.5779816513761468,2024_15_education_binary_lower,education_binary,adjusted_stable
2024_15_education_binary_lower__phi_008,2024,15,Hawaii,lower,1885,402229.0328515718,960.574840331935,10,26,0.5777777777777777,1,0,5.2,8,0.6585365853658537,2024_15_education_binary_lower,education_binary,phi_008
2024_15_education_binary_lower__phi_012,2024,15,Hawaii,lower,1885,402229.0328515718,960.574840331935,10,19,0.4222222222222222,1,0,3.8,7,0.5454545454545454,2024_15_education_binary_lower,education_binary,phi_012
2024_15_income_binary_higher__adjusted_fdr,2024,15,Hawaii,higher,3574,636295.8720018724,1815.9045659693886,10,24,0.5333333333333333,1,0,4.8,7,0.5151515151515151,2024_15_income_binary_higher,income_binary,adjusted_fdr
2024_15_income_binary_higher__phi_008,2024,15,Hawaii,higher,3574,636295.8720018724,1815.9045659693886,10,18,0.4,1,0,3.6,6,0.639344262295082,2024_15_income_binary_higher,income_binary,phi_008
2024_15_income_binary_higher__phi_012,2024,15,Hawaii,higher,3574,636295.8720018724,1815.9045659693886,10,8,0.17777777777777778,4,1,1.6,4,0.6,2024_15_income_binary_higher,income_binary,phi_012
2024_15_income_binary_lower__adjusted_fdr,2024,15,Hawaii,lower,2008,305877.6571878858,891.6357969895456,10,19,0.4222222222222222,1,0,3.8,7,0.676056338028169,2024_15_income_binary_lower,income_binary,adjusted_fdr
2024_15_income_binary_lower__phi_008,2024,15,Hawaii,lower,2008,305877.6571878858,891.6357969895456,10,25,0.5555555555555556,1,0,5.0,8,0.6724137931034483,2024_15_income_binary_lower,income_binary,phi_008
2024_15_income_binary_lower__phi_012,2024,15,Hawaii,lower,2008,305877.6571878858,891.6357969895456,10,15,0.3333333333333333,1,0,3.0,7,0.44680851063829785,2024_15_income_binary_lower,income_binary,phi_012
2024_16_education_binary_higher__adjusted_fdr,2024,16,Idaho,higher,2693,977261.9832890714,1441.908508084135,10,25,0.5555555555555556,1,0,5.0,8,0.6864406779661016,2024_16_education_binary_higher,education_binary,adjusted_fdr
2024_16_education_binary_higher__adjusted_stable,2024,16,Idaho,higher,2693,977261.9832890714,1441.908508084135,10,25,0.5555555555555556,1,0,5.0,8,0.6864406779661016,2024_16_education_binary_higher,education_binary,adjusted_stable
2024_16_education_binary_higher__phi_008,2024,16,Idaho,higher,2693,977261.9832890714,1441.908508084135,10,29,0.6444444444444445,1,0,5.8,9,0.7402597402597403,2024_16_education_binary_higher,education_binary,phi_008
2024_16_education_binary_higher__phi_012,2024,16,Idaho,higher,2693,977261.9832890714,1441.908508084135,10,17,0.37777777777777777,1,0,3.4,7,0.5172413793103449,2024_16_education_binary_higher,education_binary,phi_012
2024_16_education_binary_lower__adjusted_fdr,2024,16,Idaho,lower,1637,566753.3904621894,846.2559953542789,10,24,0.5333333333333333,1,0,4.8,7,0.7142857142857143,2024_16_education_binary_lower,education_binary,adjusted_fdr
2024_16_education_binary_lower__adjusted_stable,2024,16,Idaho,lower,1637,566753.3904621894,846.2559953542789,10,24,0.5333333333333333,1,0,4.8,7,0.7142857142857143,2024_16_education_binary_lower,education_binary,adjusted_stable
2024_16_education_binary_lower__phi_008,2024,16,Idaho,lower,1637,566753.3904621894,846.2559953542789,10,30,0.6666666666666666,1,0,6.0,9,0.7005988023952096,2024_16_education_binary_lower,education_binary,phi_008
2024_16_education_binary_lower__phi_012,2024,16,Idaho,lower,1637,566753.3904621894,846.2559953542789,10,24,0.5333333333333333,1,0,4.8,8,0.6226415094339622,2024_16_education_binary_lower,education_binary,phi_012
2024_16_income_binary_higher__adjusted_fdr,2024,16,Idaho,higher,1985,785446.4072645104,1056.6411560002011,10,13,0.28888888888888886,3,1,2.6,5,0.5294117647058824,2024_16_income_binary_higher,income_binary,adjusted_fdr
2024_16_income_binary_higher__phi_008,2024,16,Idaho,higher,1985,785446.4072645104,1056.6411560002011,10,20,0.4444444444444444,1,0,4.0,8,0.5769230769230769,2024_16_income_binary_higher,income_binary,phi_008
2024_16_income_binary_higher__phi_012,2024,16,Idaho,higher,1985,785446.4072645104,1056.6411560002011,10,12,0.26666666666666666,2,1,2.4,5,0.42857142857142855,2024_16_income_binary_higher,income_binary,phi_012
2024_16_income_binary_lower__adjusted_fdr,2024,16,Idaho,lower,1532,476386.58585626667,820.2005608254776,10,24,0.5333333333333333,1,0,4.8,8,0.5943396226415094,2024_16_income_binary_lower,income_binary,adjusted_fdr
2024_16_income_binary_lower__phi_008,2024,16,Idaho,lower,1532,476386.58585626667,820.2005608254776,10,32,0.7111111111111111,1,0,6.4,9,0.7379679144385026,2024_16_income_binary_lower,income_binary,phi_008
2024_16_income_binary_lower__phi_012,2024,16,Idaho,lower,1532,476386.58585626667,820.2005608254776,10,25,0.5555555555555556,1,0,5.0,7,0.6,2024_16_income_binary_lower,income_binary,phi_012
2024_17_education_binary_higher__adjusted_fdr,2024,17,Illinois,higher,8264,6242711.3661557175,5195.347463432801,10,39,0.8666666666666667,1,0,7.8,9,0.9054545454545454,2024_17_education_binary_higher,education_binary,adjusted_fdr
2024_17_education_binary_higher__adjusted_stable,2024,17,Illinois,higher,8264,6242711.3661557175,5195.347463432801,10,39,0.8666666666666667,1,0,7.8,9,0.9054545454545454,2024_17_education_binary_higher,education_binary,adjusted_stable
2024_17_education_binary_higher__phi_008,2024,17,Illinois,higher,8264,6242711.3661557175,5195.347463432801,10,30,0.6666666666666666,1,0,6.0,9,0.7988165680473372,2024_17_education_binary_higher,education_binary,phi_008
2024_17_education_binary_higher__phi_012,2024,17,Illinois,higher,8264,6242711.3661557175,5195.347463432801,10,17,0.37777777777777777,1,0,3.4,7,0.5263157894736842,2024_17_education_binary_higher,education_binary,phi_012
2024_17_education_binary_lower__adjusted_fdr,2024,17,Illinois,lower,3682,3609283.8245509714,2347.6554468819745,10,36,0.8,1,0,7.2,9,0.8369098712446352,2024_17_education_binary_lower,education_binary,adjusted_fdr
2024_17_education_binary_lower__adjusted_stable,2024,17,Illinois,lower,3682,3609283.8245509714,2347.6554468819745,10,36,0.8,1,0,7.2,9,0.8369098712446352,2024_17_education_binary_lower,education_binary,adjusted_stable
2024_17_education_binary_lower__phi_008,2024,17,Illinois,lower,3682,3609283.8245509714,2347.6554468819745,10,29,0.6444444444444445,1,0,5.8,9,0.759493670886076,2024_17_education_binary_lower,education_binary,phi_008
2024_17_education_binary_lower__phi_012,2024,17,Illinois,lower,3682,3609283.8245509714,2347.6554468819745,10,19,0.4222222222222222,1,0,3.8,7,0.5217391304347826,2024_17_education_binary_lower,education_binary,phi_012
2024_17_income_binary_higher__adjusted_fdr,2024,17,Illinois,higher,6361,5341648.562116634,4081.493717112493,10,33,0.7333333333333333,1,0,6.6,9,0.7846153846153846,2024_17_income_binary_higher,income_binary,adjusted_fdr
2024_17_income_binary_higher__phi_008,2024,17,Illinois,higher,6361,5341648.562116634,4081.493717112493,10,23,0.5111111111111111,1,0,4.6,8,0.6666666666666666,2024_17_income_binary_higher,income_binary,phi_008
2024_17_income_binary_higher__phi_012,2024,17,Illinois,higher,6361,5341648.562116634,4081.493717112493,10,14,0.3111111111111111,2,1,2.8,6,0.43902439024390244,2024_17_income_binary_higher,income_binary,phi_012
2024_17_income_binary_lower__adjusted_fdr,2024,17,Illinois,lower,4252,3364108.0461166385,2625.6643654789846,10,38,0.8444444444444444,1,0,7.6,9,0.9479553903345725,2024_17_income_binary_lower,income_binary,adjusted_fdr
2024_17_income_binary_lower__phi_008,2024,17,Illinois,lower,4252,3364108.0461166385,2625.6643654789846,10,31,0.6888888888888889,1,0,6.2,9,0.7833333333333333,2024_17_income_binary_lower,income_binary,phi_008
2024_17_income_binary_lower__phi_012,2024,17,Illinois,lower,4252,3364108.0461166385,2625.6643654789846,10,23,0.5111111111111111,1,0,4.6,9,0.6346153846153846,2024_17_income_binary_lower,income_binary,phi_012
2024_18_education_binary_higher__adjusted_fdr,2024,18,Indiana,higher,8277,2982722.3676970475,5475.507755602477,10,36,0.8,1,0,7.2,8,0.9,2024_18_education_binary_higher,education_binary,adjusted_fdr
2024_18_education_binary_higher__adjusted_stable,2024,18,Indiana,higher,8277,2982722.3676970475,5475.507755602477,10,36,0.8,1,0,7.2,8,0.9,2024_18_education_binary_higher,education_binary,adjusted_stable
2024_18_education_binary_higher__phi_008,2024,18,Indiana,higher,8277,2982722.3676970475,5475.507755602477,10,27,0.6,1,0,5.4,9,0.7071428571428572,2024_18_education_binary_higher,education_binary,phi_008
2024_18_education_binary_higher__phi_012,2024,18,Indiana,higher,8277,2982722.3676970475,5475.507755602477,10,18,0.4,1,0,3.6,7,0.6,2024_18_education_binary_higher,education_binary,phi_012
2024_18_education_binary_lower__adjusted_fdr,2024,18,Indiana,lower,4718,2367072.6220627753,2996.2250832617055,10,38,0.8444444444444444,1,0,7.6,9,0.8769230769230769,2024_18_education_binary_lower,education_binary,adjusted_fdr
2024_18_education_binary_lower__adjusted_stable,2024,18,Indiana,lower,4718,2367072.6220627753,2996.2250832617055,10,38,0.8444444444444444,1,0,7.6,9,0.8769230769230769,2024_18_education_binary_lower,education_binary,adjusted_stable
2024_18_education_binary_lower__phi_008,2024,18,Indiana,lower,4718,2367072.6220627753,2996.2250832617055,10,30,0.6666666666666666,1,0,6.0,9,0.7810650887573964,2024_18_education_binary_lower,education_binary,phi_008
2024_18_education_binary_lower__phi_012,2024,18,Indiana,lower,4718,2367072.6220627753,2996.2250832617055,10,26,0.5777777777777777,1,0,5.2,9,0.6796875,2024_18_education_binary_lower,education_binary,phi_012
2024_18_income_binary_higher__adjusted_fdr,2024,18,Indiana,higher,5939,2456331.9444478285,3931.288312722803,10,33,0.7333333333333333,1,0,6.6,9,0.8316831683168316,2024_18_income_binary_higher,income_binary,adjusted_fdr
2024_18_income_binary_higher__phi_008,2024,18,Indiana,higher,5939,2456331.9444478285,3931.288312722803,10,29,0.6444444444444445,1,0,5.8,9,0.7875,2024_18_income_binary_higher,income_binary,phi_008
2024_18_income_binary_higher__phi_012,2024,18,Indiana,higher,5939,2456331.9444478285,3931.288312722803,10,14,0.3111111111111111,1,0,2.8,5,0.5675675675675675,2024_18_income_binary_higher,income_binary,phi_012
2024_18_income_binary_lower__adjusted_fdr,2024,18,Indiana,lower,4341,1718708.9305166358,2646.740580355841,10,38,0.8444444444444444,1,0,7.6,9,0.8735632183908046,2024_18_income_binary_lower,income_binary,adjusted_fdr
2024_18_income_binary_lower__phi_008,2024,18,Indiana,lower,4341,1718708.9305166358,2646.740580355841,10,32,0.7111111111111111,1,0,6.4,9,0.7894736842105263,2024_18_income_binary_lower,income_binary,phi_008
2024_18_income_binary_lower__phi_012,2024,18,Indiana,lower,4341,1718708.9305166358,2646.740580355841,10,26,0.5777777777777777,1,0,5.2,9,0.6923076923076923,2024_18_income_binary_lower,income_binary,phi_012
2024_19_education_binary_higher__adjusted_fdr,2024,19,Iowa,higher,5390,1555985.9503549011,3337.8985359141643,10,32,0.7111111111111111,1,0,6.4,8,0.8860103626943006,2024_19_education_binary_higher,education_binary,adjusted_fdr
2024_19_education_binary_higher__adjusted_stable,2024,19,Iowa,higher,5390,1555985.9503549011,3337.8985359141643,10,32,0.7111111111111111,1,0,6.4,8,0.8860103626943006,2024_19_education_binary_higher,education_binary,adjusted_stable
2024_19_education_binary_higher__phi_008,2024,19,Iowa,higher,5390,1555985.9503549011,3337.8985359141643,10,24,0.5333333333333333,1,0,4.8,7,0.7155963302752294,2024_19_education_binary_higher,education_binary,phi_008
2024_19_education_binary_higher__phi_012,2024,19,Iowa,higher,5390,1555985.9503549011,3337.8985359141643,10,15,0.3333333333333333,1,0,3.0,6,0.5581395348837209,2024_19_education_binary_higher,education_binary,phi_012
2024_19_education_binary_lower__adjusted_fdr,2024,19,Iowa,lower,3328,953665.9732450545,1956.2237965728445,10,29,0.6444444444444445,1,0,5.8,9,0.7735849056603774,2024_19_education_binary_lower,education_binary,adjusted_fdr
2024_19_education_binary_lower__adjusted_stable,2024,19,Iowa,lower,3328,953665.9732450545,1956.2237965728445,10,29,0.6444444444444445,1,0,5.8,9,0.7735849056603774,2024_19_education_binary_lower,education_binary,adjusted_stable
2024_19_education_binary_lower__phi_008,2024,19,Iowa,lower,3328,953665.9732450545,1956.2237965728445,10,27,0.6,1,0,5.4,9,0.6739130434782609,2024_19_education_binary_lower,education_binary,phi_008
2024_19_education_binary_lower__phi_012,2024,19,Iowa,lower,3328,953665.9732450545,1956.2237965728445,10,19,0.4222222222222222,1,0,3.8,7,0.582089552238806,2024_19_education_binary_lower,education_binary,phi_012
2024_19_income_binary_higher__adjusted_fdr,2024,19,Iowa,higher,4564,1407886.58010219,2921.832386120405,10,23,0.5111111111111111,1,0,4.6,7,0.7425742574257426,2024_19_income_binary_higher,income_binary,adjusted_fdr
2024_19_income_binary_higher__phi_008,2024,19,Iowa,higher,4564,1407886.58010219,2921.832386120405,10,19,0.4222222222222222,1,0,3.8,7,0.5735294117647058,2024_19_income_binary_higher,income_binary,phi_008
2024_19_income_binary_higher__phi_012,2024,19,Iowa,higher,4564,1407886.58010219,2921.832386120405,10,11,0.24444444444444444,2,1,2.2,5,0.375,2024_19_income_binary_higher,income_binary,phi_012
2024_19_income_binary_lower__adjusted_fdr,2024,19,Iowa,lower,3052,786148.9540627638,1732.802608673946,10,32,0.7111111111111111,1,0,6.4,8,0.8021390374331551,2024_19_income_binary_lower,income_binary,adjusted_fdr
2024_19_income_binary_lower__phi_008,2024,19,Iowa,lower,3052,786148.9540627638,1732.802608673946,10,27,0.6,1,0,5.4,9,0.7058823529411765,2024_19_income_binary_lower,income_binary,phi_008
2024_19_income_binary_lower__phi_012,2024,19,Iowa,lower,3052,786148.9540627638,1732.802608673946,10,22,0.4888888888888889,1,0,4.4,7,0.6774193548387096,2024_19_income_binary_lower,income_binary,phi_012
2024_20_education_binary_higher__adjusted_fdr,2024,20,Kansas,higher,7590,1459808.064051657,4542.637582570952,10,34,0.7555555555555555,1,0,6.8,9,0.8790697674418605,2024_20_education_binary_higher,education_binary,adjusted_fdr
2024_20_education_binary_higher__adjusted_stable,2024,20,Kansas,higher,7590,1459808.064051657,4542.637582570952,10,34,0.7555555555555555,1,0,6.8,9,0.8790697674418605,2024_20_education_binary_higher,education_binary,adjusted_stable
2024_20_education_binary_higher__phi_008,2024,20,Kansas,higher,7590,1459808.064051657,4542.637582570952,10,27,0.6,1,0,5.4,9,0.75,2024_20_education_binary_higher,education_binary,phi_008
2024_20_education_binary_higher__phi_012,2024,20,Kansas,higher,7590,1459808.064051657,4542.637582570952,10,16,0.35555555555555557,1,0,3.2,6,0.574468085106383,2024_20_education_binary_higher,education_binary,phi_012
2024_20_education_binary_lower__adjusted_fdr,2024,20,Kansas,lower,3268,814644.8194462387,1720.3714708033478,10,32,0.7111111111111111,1,0,6.4,8,0.8350515463917526,2024_20_education_binary_lower,education_binary,adjusted_fdr
2024_20_education_binary_lower__adjusted_stable,2024,20,Kansas,lower,3268,814644.8194462387,1720.3714708033478,10,32,0.7111111111111111,1,0,6.4,8,0.8350515463917526,2024_20_education_binary_lower,education_binary,adjusted_stable
2024_20_education_binary_lower__phi_008,2024,20,Kansas,lower,3268,814644.8194462387,1720.3714708033478,10,29,0.6444444444444445,1,0,5.8,9,0.782608695652174,2024_20_education_binary_lower,education_binary,phi_008
2024_20_education_binary_lower__phi_012,2024,20,Kansas,lower,3268,814644.8194462387,1720.3714708033478,10,22,0.4888888888888889,1,0,4.4,8,0.6195652173913043,2024_20_education_binary_lower,education_binary,phi_012
2024_20_income_binary_higher__adjusted_fdr,2024,20,Kansas,higher,5679,1222842.2236978998,3353.6325623441926,10,34,0.7555555555555555,1,0,6.8,9,0.782608695652174,2024_20_income_binary_higher,income_binary,adjusted_fdr
2024_20_income_binary_higher__phi_008,2024,20,Kansas,higher,5679,1222842.2236978998,3353.6325623441926,10,25,0.5555555555555556,1,0,5.0,8,0.743801652892562,2024_20_income_binary_higher,income_binary,phi_008
2024_20_income_binary_higher__phi_012,2024,20,Kansas,higher,5679,1222842.2236978998,3353.6325623441926,10,13,0.28888888888888886,1,0,2.6,5,0.4,2024_20_income_binary_higher,income_binary,phi_012
2024_20_income_binary_lower__adjusted_fdr,2024,20,Kansas,lower,3306,647858.7766077799,1782.000808463494,10,32,0.7111111111111111,1,0,6.4,8,0.865979381443299,2024_20_income_binary_lower,income_binary,adjusted_fdr
2024_20_income_binary_lower__phi_008,2024,20,Kansas,lower,3306,647858.7766077799,1782.000808463494,10,33,0.7333333333333333,1,0,6.6,9,0.7989949748743719,2024_20_income_binary_lower,income_binary,phi_008
2024_20_income_binary_lower__phi_012,2024,20,Kansas,lower,3306,647858.7766077799,1782.000808463494,10,20,0.4444444444444444,1,0,4.0,7,0.6538461538461539,2024_20_income_binary_lower,income_binary,phi_012
2024_21_education_binary_higher__adjusted_fdr,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,34,0.7555555555555555,1,0,6.8,9,0.8207547169811321,2024_21_education_binary_higher,education_binary,adjusted_fdr
2024_21_education_binary_higher__adjusted_stable,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,34,0.7555555555555555,1,0,6.8,9,0.8207547169811321,2024_21_education_binary_higher,education_binary,adjusted_stable
2024_21_education_binary_higher__phi_008,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,30,0.6666666666666666,1,0,6.0,9,0.7764705882352941,2024_21_education_binary_higher,education_binary,phi_008
2024_21_education_binary_higher__phi_012,2024,21,Kentucky,higher,4354,1936374.5347241838,2008.8820964480537,10,19,0.4222222222222222,1,0,3.8,8,0.5571428571428572,2024_21_education_binary_higher,education_binary,phi_012
2024_21_education_binary_lower__adjusted_fdr,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,38,0.8444444444444444,1,0,7.6,9,0.8850574712643678,2024_21_education_binary_lower,education_binary,adjusted_fdr
2024_21_education_binary_lower__adjusted_stable,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,38,0.8444444444444444,1,0,7.6,9,0.8850574712643678,2024_21_education_binary_lower,education_binary,adjusted_stable
2024_21_education_binary_lower__phi_008,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,39,0.8666666666666667,1,0,7.8,9,0.8901098901098901,2024_21_education_binary_lower,education_binary,phi_008
2024_21_education_binary_lower__phi_012,2024,21,Kentucky,lower,3069,1609298.8677892587,1412.4119306071798,10,26,0.5777777777777777,1,0,5.2,9,0.6923076923076923,2024_21_education_binary_lower,education_binary,phi_012
2024_21_income_binary_higher__adjusted_fdr,2024,21,Kentucky,higher,2874,1493820.3196306748,1372.3124578610543,10,26,0.5777777777777777,1,0,5.2,8,0.6796875,2024_21_income_binary_higher,income_binary,adjusted_fdr
2024_21_income_binary_higher__phi_008,2024,21,Kentucky,higher,2874,1493820.3196306748,1372.3124578610543,10,28,0.6222222222222222,1,0,5.6,9,0.75,2024_21_income_binary_higher,income_binary,phi_008
2024_21_income_binary_higher__phi_012,2024,21,Kentucky,higher,2874,1493820.3196306748,1372.3124578610543,10,17,0.37777777777777777,2,1,3.4,7,0.5901639344262295,2024_21_income_binary_higher,income_binary,phi_012
2024_21_income_binary_lower__adjusted_fdr,2024,21,Kentucky,lower,3062,1336921.095787041,1365.5521072792912,10,33,0.7333333333333333,1,0,6.6,9,0.825,2024_21_income_binary_lower,income_binary,adjusted_fdr
2024_21_income_binary_lower__phi_008,2024,21,Kentucky,lower,3062,1336921.095787041,1365.5521072792912,10,35,0.7777777777777778,1,0,7.0,9,0.8378378378378378,2024_21_income_binary_lower,income_binary,phi_008
2024_21_income_binary_lower__phi_012,2024,21,Kentucky,lower,3062,1336921.095787041,1365.5521072792912,10,22,0.4888888888888889,1,0,4.4,9,0.59375,2024_21_income_binary_lower,income_binary,phi_012
2024_22_education_binary_higher__adjusted_fdr,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,29,0.6444444444444445,1,0,5.8,8,0.75,2024_22_education_binary_higher,education_binary,adjusted_fdr
2024_22_education_binary_higher__adjusted_stable,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,29,0.6444444444444445,1,0,5.8,8,0.75,2024_22_education_binary_higher,education_binary,adjusted_stable
2024_22_education_binary_higher__phi_008,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,27,0.6,1,0,5.4,9,0.7021276595744681,2024_22_education_binary_higher,education_binary,phi_008
2024_22_education_binary_higher__phi_012,2024,22,Louisiana,higher,2812,1862364.2919029004,1889.9302944403225,10,19,0.4222222222222222,1,0,3.8,9,0.4931506849315068,2024_22_education_binary_higher,education_binary,phi_012
2024_22_education_binary_lower__adjusted_fdr,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,30,0.6666666666666666,1,0,6.0,8,0.8083832335329342,2024_22_education_binary_lower,education_binary,adjusted_fdr
2024_22_education_binary_lower__adjusted_stable,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,30,0.6666666666666666,1,0,6.0,8,0.8083832335329342,2024_22_education_binary_lower,education_binary,adjusted_stable
2024_22_education_binary_lower__phi_008,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,29,0.6444444444444445,1,0,5.8,9,0.7358490566037735,2024_22_education_binary_lower,education_binary,phi_008
2024_22_education_binary_lower__phi_012,2024,22,Louisiana,lower,1715,1649226.4179916596,1196.7703835082584,10,21,0.4666666666666667,1,0,4.2,7,0.6219512195121951,2024_22_education_binary_lower,education_binary,phi_012
2024_22_income_binary_higher__adjusted_fdr,2024,22,Louisiana,higher,1970,1467353.5334927323,1312.1218276353738,10,23,0.5111111111111111,1,0,4.6,7,0.4838709677419355,2024_22_income_binary_higher,income_binary,adjusted_fdr
2024_22_income_binary_higher__phi_008,2024,22,Louisiana,higher,1970,1467353.5334927323,1312.1218276353738,10,22,0.4888888888888889,1,0,4.4,9,0.5483870967741935,2024_22_income_binary_higher,income_binary,phi_008
2024_22_income_binary_higher__phi_012,2024,22,Louisiana,higher,1970,1467353.5334927323,1312.1218276353738,10,15,0.3333333333333333,2,1,3.0,6,0.5454545454545454,2024_22_income_binary_higher,income_binary,phi_012
2024_22_income_binary_lower__adjusted_fdr,2024,22,Louisiana,lower,1690,1358045.5965559226,1124.3606183918782,10,25,0.5555555555555556,1,0,5.0,8,0.6260869565217392,2024_22_income_binary_lower,income_binary,adjusted_fdr
2024_22_income_binary_lower__phi_008,2024,22,Louisiana,lower,1690,1358045.5965559226,1124.3606183918782,10,28,0.6222222222222222,1,0,5.6,9,0.74,2024_22_income_binary_lower,income_binary,phi_008
2024_22_income_binary_lower__phi_012,2024,22,Louisiana,lower,1690,1358045.5965559226,1124.3606183918782,10,18,0.4,1,0,3.6,6,0.532258064516129,2024_22_income_binary_lower,income_binary,phi_012
2024_23_education_binary_higher__adjusted_fdr,2024,23,Maine,higher,8423,725592.1666201503,4636.618769279256,10,38,0.8444444444444444,1,0,7.6,9,0.9056603773584906,2024_23_education_binary_higher,education_binary,adjusted_fdr
