graph_id,source_condition,target_condition,association,standard_error,p_value,n_complete,source_cases,target_cases,cooccurring_cases,weighted_n,kish_effective_n,weighted_source_prevalence,weighted_target_prevalence,weighted_joint_prevalence,estimator,inference_scope,pair_eligible,exclusion_reason,q_value,edge_present,ses_definition,ses_category,point_phi,p_phi_gt_zero,p_phi_ge_012,bootstrap_phi_median,bootstrap_phi_025,bootstrap_phi_975,selection_stability_standard_error,selection_stability_wilson_low,selection_stability_wilson_high,bootstrap_replicates_requested,bootstrap_replicates_valid,bootstrap_status,bootstrap_message,rule_id,minimum_effect,association_scale
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.04887339266572202,,,6784,557,750,83,2881633.1164704366,4310.659438852327,0.06710112322693922,0.11289743203353807,0.011445300815259513,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.048873392665722,1.0,0.0,0.0492543790797323,0.0182695311183189,0.0863794635590951,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.07446869120176228,,,6804,563,555,85,2892857.085917472,4335.109244697362,0.06779841212589895,0.055724480728631294,0.00807251326243559,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0744686912017623,1.0,0.002,0.0741434679804256,0.0454150664645969,0.106135080689649,0.0019979989989987483,0.00035313639455927456,0.011240706705146758,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.09102983156352068,,,6826,561,814,120,2905219.917124653,4342.145550094636,0.06725682433577929,0.09105522426174613,0.012683334574701716,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0910298315635207,1.0,0.056,0.090699001915756,0.05950266486442,0.128754371008915,0.010282412168358162,0.03902562068315149,0.0797447936467069,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,COPD,0.1936862918393435,,,6830,566,505,128,2906929.5353654223,4343.658966960318,0.06762032327011992,0.061058811397879054,0.01577348892337162,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.193686291839344,1.0,1.0,0.195368484700146,0.14841578720988,0.245058538162784,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.0458878670278376,,,6822,564,1496,152,2898511.50187479,4338.838174719986,0.0676249189151737,0.23382392691624657,0.020689353192511736,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0458878670278376,0.996,0.0,0.045211671849974,0.0179593543761372,0.0780134490251232,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.1739905299316772,,,6837,560,360,105,2909601.1788329454,4348.4146533881185,0.06711875114495909,0.04038503476200806,0.011281355640787525,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.173990529931677,1.0,0.998,0.173604592008916,0.136316942923875,0.2201731605884,0.001997998998998749,0.9887592932948532,0.9996468636054407,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.18454203189209323,,,6822,564,2308,346,2901822.6533743097,4336.088044350936,0.06748622189457869,0.27919183231451705,0.0396094591298752,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.184542031892093,1.0,1.0,0.184510840333709,0.154228321061191,0.216452241740903,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.1471490545593384,,,6841,566,1011,186,2910620.681919045,4349.428522188259,0.06748858468052069,0.12051633593041058,0.020151597687488775,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.147149054559338,1.0,0.942,0.147693244098128,0.112167295769575,0.181811686857763,0.010453324829928518,0.917943812143745,0.9593162708882429,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,CURRENT_ASTHMA,0.008849119196429223,,,6815,246,757,37,2891030.1643734886,4328.034143470427,0.029660075214045494,0.11328870407878687,0.003835960365440426,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0088491191964292,0.776,0.0,0.0087883975995625,-0.0134742710987824,0.0355882153626711,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,SKIN_CANCER,0.06413806035574661,,,6835,244,560,35,2901660.0811413364,4351.90800108445,0.02946882512196553,0.05592587498898722,0.0041404335391261055,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0641380603557466,1.0,0.006,0.0616415060598081,0.0269551786896379,0.107768449718056,0.0034536936748935914,0.0020425962719602363,0.01749025210405338,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,OTHER_CANCER,0.10258649190531208,,,6855,247,814,62,2913999.5408578767,4358.5488137523635,0.02960718438786485,0.09069736373517362,0.007678897307056497,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.102586491905312,1.0,0.172,0.101545537624194,0.0655339060639726,0.138298625458844,0.0168769665520792,0.1414541198436514,0.20754744749912687,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,COPD,0.09967654930646931,,,6862,247,517,54,2916210.204768603,4361.355336014059,0.02954761568437041,0.0622554658778936,0.005917736502536041,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0996765493064693,1.0,0.178,0.100449030246395,0.0635895228948179,0.143570991257253,0.017106489996489636,0.14696488670733526,0.21394518854990435,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,DEPRESSIVE_DISORDER,0.058306854859954696,,,6852,248,1503,83,2907456.5752153997,4355.670820309424,0.029725261829037234,0.2339398076018379,0.011145845394102953,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0583068548599547,1.0,0.0,0.0585368455402035,0.0266998480750177,0.0928155249199516,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,KIDNEY_DISEASE,0.09546511676017873,,,6870,247,365,37,2919075.667378927,4366.608153455331,0.029543577610972052,0.04057437030017422,0.0043880153578504675,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0954651167601787,1.0,0.156,0.0932632262720423,0.0442937181624263,0.148604383486291,0.01622738426241272,0.126830791403845,0.19041475483370296,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,ARTHRITIS,0.11287308775711481,,,6853,247,2333,148,2910888.137907685,4353.244455975532,0.029594447049436114,0.2803940362180081,0.016890297412886796,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.112873087757115,1.0,0.302,0.113328263821308,0.0820457936798918,0.143107710906487,0.020532705618110828,0.26339155087985655,0.3436276879429182,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,STROKE,DIABETES,0.09900589829848945,,,6873,247,1015,83,2920042.416205366,4367.469494859681,0.029579075021593626,0.12064848973059582,0.009032229776639393,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0990058982984895,1.0,0.158,0.0996953172205606,0.0660140039504833,0.134379837231284,0.01631171358257617,0.1286526978644355,0.19256235101126623,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,CURRENT_ASTHMA,SKIN_CANCER,-0.01158899042953518,,,6782,753,555,54,2874294.5652911896,4316.038165885838,0.11326562715232302,0.055708485177489483,0.005467482108978388,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,-0.0115889904295352,0.136,0.0,-0.0125429002377766,-0.0346891798737559,0.0120896347492354,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,CURRENT_ASTHMA,OTHER_CANCER,0.014878452449068855,,,6804,753,809,101,2886947.873443281,4323.476212020304,0.11320980496443395,0.09078899809751333,0.011632642913491377,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0148784524490689,0.848,0.0,0.0127457022822234,-0.0142520342231456,0.0418866208782112,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,CURRENT_ASTHMA,COPD,0.19333763977272916,,,6811,753,504,178,2890854.7108545187,4327.045826204435,0.1129426056162944,0.06059225144673257,0.02144357895771988,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.193337639772729,1.0,1.0,0.190865652892581,0.156842759116889,0.230100639164601,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.14898960674659603,,,6802,753,1483,295,2882183.5200554626,4321.551445496032,0.11283492605647996,0.23248225332097064,0.04614431037678735,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.148989606746596,1.0,0.934,0.148243406737028,0.114293553508271,0.18689814042578,0.01110351295761841,0.9087605988391466,0.9526214736402262,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.03941762376239735,,,6817,755,361,62,2891642.439051592,4330.557113466183,0.11277725027662502,0.040509279793884814,0.007026713646370472,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0394176237623974,0.998,0.0,0.0384882284423551,0.0124222536432928,0.0732648309340123,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,CURRENT_ASTHMA,ARTHRITIS,0.10424587796817202,,,6799,753,2300,362,2884546.9473836757,4314.0747741871555,0.11251276545904473,0.2787776950904615,0.046136863607543065,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.104245877968172,1.0,0.168,0.104516765833024,0.0722008127610848,0.135097633038329,0.016719808611344807,0.13778823297684417,0.20327432908962656,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,CURRENT_ASTHMA,DIABETES,0.04353958404450594,,,6820,756,1010,144,2894258.694739632,4329.328218691234,0.11298841371021678,0.12134534987311532,0.018211385823522993,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0435395840445059,0.998,0.0,0.0428020897478675,0.0168959142390111,0.0754940585521865,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,SKIN_CANCER,OTHER_CANCER,0.23691300706514187,,,6833,555,810,210,2902807.626345182,4353.199657598043,0.0555374229002123,0.09079881102376504,0.020632664016714708,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.236913007065142,1.0,1.0,0.237431208218371,0.200310413811862,0.278469168638354,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,SKIN_CANCER,COPD,0.060774532350414204,,,6831,560,512,71,2900526.2361854315,4350.918312517822,0.055934882345899516,0.06170314201543247,0.006811732922930308,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0607745323504142,1.0,0.0,0.0591913364913581,0.0321697836425167,0.0918597143342729,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,-0.004040859066172016,,,6822,560,1500,120,2892300.5167548894,4346.43588027594,0.05610078122732753,0.23404884504078857,0.012736614579965166,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,-0.004040859066172,0.366,0.0,-0.0048651788588834,-0.028858731009608,0.0189211854015723,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,SKIN_CANCER,KIDNEY_DISEASE,0.07392950261126231,,,6838,560,358,59,2903347.615348177,4356.023075602445,0.055830163383138086,0.039913806742037115,0.005551116159898488,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0739295026112623,1.0,0.002,0.07408768307515,0.0431848565166457,0.109155677277119,0.0019979989989987483,0.00035313639455927456,0.011240706705146758,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,SKIN_CANCER,ARTHRITIS,0.1384724661776727,,,6821,561,2315,317,2894969.179660765,4342.420730284291,0.05611956337966014,0.2794436732091572,0.02998305155333949,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.138472466177673,1.0,0.934,0.137793284643233,0.112891478612539,0.165071051302,0.01110351295761841,0.9087605988391466,0.9526214736402262,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,SKIN_CANCER,DIABETES,0.05601302966434719,,,6841,560,1010,109,2904314.3641746165,4356.880915379828,0.05586192588636471,0.12080569629093961,0.010940724931217288,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0560130296643472,1.0,0.0,0.0562638470197635,0.0299097596631399,0.0829168758396777,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,OTHER_CANCER,COPD,0.0991261720205743,,,6850,815,514,118,2912783.1635555048,4357.3235955838645,0.09088289989150637,0.06186322578313464,0.012486489897428035,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0991261720205743,1.0,0.11,0.0981586518945319,0.0659442550040771,0.132364916925642,0.013992855319769442,0.0854914151566031,0.14045557040340767,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,OTHER_CANCER,DEPRESSIVE_DISORDER,0.018204198141278112,,,6843,816,1501,185,2904827.7182413675,4353.5136470329835,0.09121041065106208,0.23418918045752624,0.023580065138260223,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0182041981412781,0.878,0.0,0.0159752680423249,-0.009997062613506,0.0446402762633038,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,OTHER_CANCER,KIDNEY_DISEASE,0.09879692391522382,,,6859,816,360,90,2915813.1817303305,4362.997061240999,0.09083453638472792,0.04018884423298096,0.009226705537468953,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0987969239152238,1.0,0.134,0.0980476842433118,0.0621379988980265,0.136174676199319,0.015234434679370286,0.10691500187152081,0.16666601534633546,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,OTHER_CANCER,ARTHRITIS,0.1569544153123879,,,6841,816,2321,433,2907157.261405006,4348.802808757739,0.09107099930686433,0.2799238296341047,0.045766862672064756,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.156954415312388,1.0,0.988,0.156476036654994,0.128230641407975,0.184616063139055,0.004869496893930627,0.9740696388835527,0.9944890048259724,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,OTHER_CANCER,DIABETES,0.08140431158518245,,,6861,818,1013,171,2916653.8238911573,4363.516322576858,0.09096097922086228,0.12078725010899827,0.018615156389684803,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0814043115851825,1.0,0.01,0.0830165193531181,0.0496362203657518,0.111593037937486,0.0044497190922573975,0.004278753896590496,0.023193099755730702,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,COPD,DEPRESSIVE_DISORDER,0.125674488559979,,,6849,515,1505,221,2907545.6458971994,4354.933871986747,0.062037568881889875,0.23432451347742622,0.027377911943426786,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.125674488559979,1.0,0.624,0.125837784861056,0.0970761116129706,0.160093880589243,0.021662132858977667,0.5807491793847674,0.6653599841807676,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,COPD,KIDNEY_DISEASE,0.09777099260218872,,,6864,515,364,65,2917665.4709337535,4364.887213072158,0.06210295242367818,0.04047550836533624,0.007163808833292845,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0977709926021887,1.0,0.13,0.0976314890303354,0.0623184051458146,0.132452470863437,0.015039946808416579,0.10332065036463456,0.16232136157691412,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,COPD,ARTHRITIS,0.20711690974331085,,,6847,517,2326,353,2909152.740445927,4351.069107784998,0.06235094219750283,0.27989730271335683,0.03993483692191533,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.207116909743311,1.0,1.0,0.207887376812286,0.178708949214281,0.237304337145962,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,COPD,DIABETES,0.10593485502421221,,,6868,514,1017,131,2918997.8490711004,4366.543179037081,0.061979119060552285,0.1210085425286184,0.015830447291014006,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.105934855024212,1.0,0.242,0.106786483244925,0.0741396961077034,0.143070696708302,0.019153902996517445,0.20651780855112864,0.28141635112703234,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.06284455690103934,,,6855,1506,362,123,2909144.1094222404,4359.782311422805,0.2343187568742853,0.04012348248827855,0.014625672815284674,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0628445569010393,1.0,0.0,0.0625195391614612,0.033046972662293,0.0936709618640501,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,DEPRESSIVE_DISORDER,ARTHRITIS,0.137942005657725,,,6838,1503,2325,699,2900664.2987330817,4346.0223130512895,0.23424869955844327,0.2806846664550251,0.09200114825870802,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.137942005657725,1.0,0.886,0.137600940976583,0.10669284697676,0.168324178260251,0.014212951839783317,0.8551509101576845,0.9109630990059973,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,DEPRESSIVE_DISORDER,DIABETES,0.04709054395974277,,,6858,1506,1017,293,2910110.85824868,4360.64148866406,0.23445793682890295,0.12110769351084488,0.03490351206252445,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,higher,0.0470905439597428,0.998,0.0,0.0477039308967152,0.0204222037939652,0.0767145077392576,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,KIDNEY_DISEASE,ARTHRITIS,0.1774462138210998,,,6854,364,2328,248,2911824.3839134495,4355.826226327847,0.04064961576361394,0.2798575714447743,0.027107283333717983,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.1774462138211,1.0,1.0,0.178311242518479,0.150925976146819,0.207337416429416,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,KIDNEY_DISEASE,DIABETES,0.16592922645959385,,,6876,364,1015,140,2921729.9504122073,4371.575874974334,0.04046090722651296,0.12069985401256567,0.015534713730478154,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.165929226459594,1.0,0.992,0.166496015457292,0.127906984838949,0.208610874044607,0.003983967871356396,0.9796129641658948,0.9968846848199377,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_18_education_binary_higher,ARTHRITIS,DIABETES,0.1991348815384859,,,6859,2333,1011,528,2914887.1739743715,4355.678653002975,0.2802727245749104,0.1203838830113098,0.06284430679649297,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,higher,0.199134881538486,1.0,1.0,0.199052086562421,0.172972511283394,0.229715457579762,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,STROKE,0.21532107035077083,,,3344,313,140,56,945234.339765857,1890.4398523307782,0.07404726809025272,0.03385744885142023,0.012704304232997109,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.215321070350771,1.0,0.998,0.214609497577188,0.145744064736476,0.283413203376562,0.001997998998998749,0.9887592932948532,0.9996468636054407,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.07492553151020707,,,3338,311,326,44,944138.3837206484,1887.635096105873,0.0740867108677424,0.09279116940274498,0.012568260107045742,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0749255315102071,1.0,0.04,0.0722367232721885,0.0234359252300819,0.127607714116707,0.008763560920082658,0.026040797389777257,0.060973595834850805,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.09082891859964397,,,3334,312,196,39,941753.4276592485,1885.3538291448237,0.07396203916607397,0.050373140178322784,0.008924690191341152,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.090828918599644,1.0,0.138,0.0919090491588229,0.0469668744766274,0.14443769721877,0.01542439626046997,0.1105180088988837,0.17100201359528017,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.09962072364054704,,,3336,313,332,58,943687.969100448,1886.9924434677462,0.07417805880446225,0.08354407989125247,0.013420922297115093,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.099620723640547,1.0,0.206,0.0996840377855036,0.049826579109808,0.151558678753729,0.01808668018183547,0.17285664127336728,0.24362647091802545,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,COPD,0.15912413929386252,,,3342,312,325,74,942515.9845194381,1890.9899902561183,0.07373777487083927,0.08227066683289104,0.017493341349776412,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.159124139293863,1.0,0.906,0.159220793845774,0.100403454608496,0.218170164978132,0.013050976974924135,0.8772354441374409,0.9285735914077787,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.03203235676323212,,,3335,314,621,72,943820.9611163533,1886.6730771867444,0.07421030403722892,0.1950426751414753,0.017800989456768442,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0320323567632321,0.906,0.0,0.030602331696371,-0.0130106643589992,0.0765661774279757,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.14685768539244273,,,3340,313,170,42,943753.0810907774,1887.735927080998,0.07399729837037032,0.04289914375775035,0.010963998236175797,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.146857685392443,1.0,0.784,0.147337263486943,0.0788192326275201,0.218941517503199,0.01840347793217358,0.7458371194720326,0.8178322551458059,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.21671945535298362,,,3342,314,1073,188,943850.5954616822,1889.35630330744,0.07420797403522715,0.27160743996193915,0.045421263078316176,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.216719455352984,1.0,1.0,0.217165068114552,0.169669146309753,0.257443305975693,0.0,0.9923756595384479,1.0,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,ISCHEMIC_HEART_DISEASE,DIABETES,0.17396256328154103,,,3347,314,485,104,945169.7776573064,1891.1999823481806,0.07410440127990349,0.12345048068296256,0.02413794083604771,survey_bootstrap_stable_phi,design_bootstrap,True,,,True,education_binary,lower,0.173962563281541,1.0,0.966,0.171268532420846,0.118609812214553,0.228290311700937,0.008104813384649892,0.9462286344983655,0.9786654801914678,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,STROKE,CURRENT_ASTHMA,0.07463415006831127,,,3370,141,332,27,951768.8903507149,1907.1333871120323,0.034590361829670194,0.09423846429685115,0.007244409239072307,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0746341500683113,0.998,0.046,0.0725841137622252,0.0260372883039728,0.127717565376223,0.00936845771725528,0.030845108370816204,0.06807779276827323,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,STROKE,SKIN_CANCER,0.037157953274175336,,,3361,143,201,13,948617.9912135662,1902.5749688835515,0.034711362659101686,0.051534075835354735,0.003292563441741526,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0371579532741753,0.91,0.008,0.0349440014853756,-0.0162886376325763,0.0993291241216959,0.003983967871356395,0.00311531518006224,0.020387035834105168,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,STROKE,OTHER_CANCER,0.04154861923945145,,,3366,143,336,22,951167.2628204805,1905.9327516308888,0.03478360039972742,0.08343152123871532,0.005007299046100917,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0415486192394515,0.978,0.0,0.0410222405482293,0.0005782571409158,0.0924645678226423,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,STROKE,COPD,0.12917496693067124,,,3374,143,331,43,950146.4911495048,1910.5176685968067,0.034668307809712175,0.08295997960704395,0.009394038133744302,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.129174966930671,1.0,0.648,0.129799524611625,0.0757918947386865,0.191543439617286,0.02135865164283551,0.6051540371141233,0.6885891581092574,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
2023_19_education_binary_lower,STROKE,DEPRESSIVE_DISORDER,0.04386558971372929,,,3367,143,632,43,951451.4677464197,1906.1699090819252,0.034718478516957425,0.19540719634866002,0.009968362256307553,survey_bootstrap_stable_phi,design_bootstrap,True,,,False,education_binary,lower,0.0438655897137293,0.978,0.0,0.0413892988311664,0.0009708821030482,0.0845408306433005,0.0,4.336808689942018e-19,0.007624340461552241,500.0,500.0,ok,,phi_012_stable,0.12,weighted_phi
