graph_id,source_condition,target_condition,association,standard_error,p_value,n_complete,source_cases,target_cases,cooccurring_cases,weighted_n,kish_effective_n,weighted_source_prevalence,weighted_target_prevalence,weighted_joint_prevalence,estimator,inference_scope,pair_eligible,exclusion_reason,q_value,edge_present
2024_06_lower,SKIN_CANCER,ARTHRITIS,0.07035736736079198,,,2498,103,612,55,11310260.515109818,1449.4412761819235,0.02384539296176271,0.1724941185648438,0.008168684544425599,weighted_phi,descriptive,True,,,False
2024_06_lower,SKIN_CANCER,DIABETES,-0.01610291433468798,,,2505,104,407,16,11315973.053448321,1454.3652906417856,0.02390999829781862,0.14534627110200943,0.0026081948909607664,weighted_phi,descriptive,True,,,False
2024_06_lower,OTHER_CANCER,COPD,0.14004232857831167,,,2514,163,155,27,11335863.395315833,1457.7455460513947,0.046465782741949804,0.03633373151824676,0.007204124971320019,weighted_phi,descriptive,True,,,True
2024_06_lower,OTHER_CANCER,DEPRESSIVE_DISORDER,0.051931905431069535,,,2503,161,410,40,11260182.135080483,1449.0039274793594,0.045307656795750814,0.15124605354235837,0.010722370310724094,weighted_phi,descriptive,True,,,False
2024_06_lower,OTHER_CANCER,KIDNEY_DISEASE,0.052563533805014155,,,2513,162,118,22,11310648.683901932,1456.2736611356813,0.046512698426086976,0.037207890298493904,0.003825772218129863,weighted_phi,descriptive,True,,,False
2024_06_lower,OTHER_CANCER,ARTHRITIS,0.16557317953932893,,,2499,162,611,86,11274045.029633597,1448.848625199734,0.04664363805302709,0.17166735030549488,0.021173378400460498,weighted_phi,descriptive,True,,,True
2024_06_lower,OTHER_CANCER,DIABETES,0.0778155159184575,,,2507,163,409,43,11288512.971865749,1454.7797372309235,0.04666068657864242,0.14631542557114832,0.012627596184462263,weighted_phi,descriptive,True,,,False
2024_06_lower,COPD,DEPRESSIVE_DISORDER,0.10634919810901282,,,2509,155,411,48,11311828.64118389,1451.9974108566753,0.0364109314415693,0.15142385957162718,0.012654147970576185,weighted_phi,descriptive,True,,,True
2024_06_lower,COPD,KIDNEY_DISEASE,0.04575889707142158,,,2520,155,120,20,11371351.234301716,1460.2366637167884,0.036220340806157394,0.03753544400570323,0.002984548363883704,weighted_phi,descriptive,True,,,False
2024_06_lower,COPD,ARTHRITIS,0.17503330653330884,,,2506,152,615,83,11334747.580033382,1452.8259212398073,0.035943004601415425,0.17238449003843562,0.018502745769340124,weighted_phi,descriptive,True,,,True
2024_06_lower,COPD,DIABETES,0.043287402794528626,,,2514,153,408,36,11350986.267948616,1458.7981831085003,0.035815950148934746,0.1453998464415226,0.00804322208654812,weighted_phi,descriptive,True,,,False
2024_06_lower,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.004201429931996102,,,2510,413,119,27,11297074.228490856,1452.1710761819886,0.15196291730900338,0.03764493982936243,0.006007709187798258,weighted_phi,descriptive,True,,,False
2024_06_lower,DEPRESSIVE_DISORDER,ARTHRITIS,0.12025185418805469,,,2495,407,612,145,11257247.681867922,1444.0988680418113,0.15143983521254506,0.17194577925447707,0.04230534853912941,weighted_phi,descriptive,True,,,True
2024_06_lower,DEPRESSIVE_DISORDER,DIABETES,-0.005627705579398598,,,2504,411,408,67,11271866.076480575,1450.3184752026425,0.15153372638929885,0.14640341052846667,0.021471700117034948,weighted_phi,descriptive,True,,,False
2024_06_lower,KIDNEY_DISEASE,ARTHRITIS,0.0703306077624015,,,2507,120,614,58,11325525.678879399,1453.3221136338825,0.0376873206265644,0.17262077605306883,0.011567344162256694,weighted_phi,descriptive,True,,,False
2024_06_lower,KIDNEY_DISEASE,DIABETES,0.1448224825528661,,,2514,118,408,52,11328635.519129999,1457.9773900870412,0.036971873013944195,0.14489472970247783,0.014975971107010032,weighted_phi,descriptive,True,,,True
2024_06_lower,ARTHRITIS,DIABETES,0.17654271268839192,,,2499,614,404,166,11288808.972507067,1449.8980563953646,0.17322970264775114,0.1445306194437955,0.048529839164806916,weighted_phi,descriptive,True,,,True
2024_06_higher,ISCHEMIC_HEART_DISEASE,STROKE,0.19296391041299163,,,5714,465,237,71,18800438.53504195,2651.376359265887,0.056755907119490995,0.03143596975872649,0.009574783547322984,weighted_phi,descriptive,True,,,True
2024_06_higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.06749100058741823,,,5676,467,555,72,18667436.49692945,2627.6107002033204,0.056623065542636374,0.08895156507340873,0.009477218870999091,weighted_phi,descriptive,True,,,False
2024_06_higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.11345943520841502,,,5681,462,623,101,18716806.861619234,2637.6259428086896,0.05563080966509752,0.0633784794916518,0.009861898520081675,weighted_phi,descriptive,True,,,True
2024_06_higher,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.12801440205063405,,,5698,463,747,135,18739467.999008935,2641.885742278863,0.05573429335022134,0.08494628800647232,0.01292213575988497,weighted_phi,descriptive,True,,,True
2024_06_higher,ISCHEMIC_HEART_DISEASE,COPD,0.19123763376980646,,,5699,464,359,96,18697816.19499967,2651.6514956027636,0.055657899618118456,0.04219025105886245,0.011161694710204097,weighted_phi,descriptive,True,,,True
2024_06_higher,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.058463391660088244,,,5684,464,1170,127,18679612.68047422,2632.696140142513,0.056742358146767584,0.19612505471903655,0.016499084835195247,weighted_phi,descriptive,True,,,False
2024_06_higher,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.17964188028185477,,,5699,463,279,88,18714935.642851762,2645.8235444888437,0.055980897599388624,0.040003267401390215,0.010332250765700353,weighted_phi,descriptive,True,,,True
2024_06_higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.15786858700083836,,,5686,464,1715,264,18662852.63678848,2637.973103118496,0.056193384882487964,0.23594704420536924,0.028695162722879926,weighted_phi,descriptive,True,,,True
2024_06_higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.16531749639497914,,,5714,468,683,155,18769392.732469656,2647.1417589301864,0.05689902833578155,0.11103071795376016,0.018348915761450334,weighted_phi,descriptive,True,,,True
2024_06_higher,STROKE,CURRENT_ASTHMA,0.06438572023623762,,,5726,243,563,36,18849400.235928103,2646.027430594559,0.031361293344195754,0.08934413749718863,0.006002888374500871,weighted_phi,descriptive,True,,,False
2024_06_higher,STROKE,SKIN_CANCER,0.04419281948415384,,,5729,241,629,43,18894867.123900663,2655.119976235915,0.031038740114649885,0.06334017401995591,0.0038327550988645725,weighted_phi,descriptive,True,,,False
2024_06_higher,STROKE,OTHER_CANCER,0.08868509028614523,,,5751,243,758,58,18923601.450336315,2660.8103160405,0.03120426957257789,0.08607389238971819,0.007010662645235673,weighted_phi,descriptive,True,,,True
2024_06_higher,STROKE,COPD,0.08979691603369858,,,5746,239,365,37,18866904.52266497,2667.322198649277,0.030635737917041467,0.042421797101332565,0.004418518054719484,weighted_phi,descriptive,True,,,True
2024_06_higher,STROKE,DEPRESSIVE_DISORDER,0.05100453425030164,,,5734,242,1181,56,18856714.484987162,2650.037478925295,0.031846299737642574,0.19560193225065298,0.009781684865900033,weighted_phi,descriptive,True,,,False
2024_06_higher,STROKE,KIDNEY_DISEASE,0.17888096320484106,,,5752,242,282,38,18901275.244450934,2665.2280609486534,0.03113008699098825,0.03957619404120572,0.007288702490257975,weighted_phi,descriptive,True,,,True
2024_06_higher,STROKE,ARTHRITIS,0.17464145319508576,,,5736,241,1738,142,18840483.220180497,2655.354243796955,0.030568068858864407,0.23875254240849364,0.020114925090424767,weighted_phi,descriptive,True,,,True
2024_06_higher,STROKE,DIABETES,0.16037985034929284,,,5767,245,692,92,18953526.18379704,2666.060844307696,0.031872698360312784,0.11326852701501837,0.012538625058628529,weighted_phi,descriptive,True,,,True
2024_06_higher,CURRENT_ASTHMA,SKIN_CANCER,0.019698782402271128,,,5696,561,626,74,18786259.199598704,2633.7765715562914,0.08920531226563386,0.06341187543153667,0.007025049502925655,weighted_phi,descriptive,True,,,False
2024_06_higher,CURRENT_ASTHMA,OTHER_CANCER,0.06125900018416499,,,5716,563,752,100,18809946.49646079,2638.3205534467643,0.08948863761110208,0.0860515116620448,0.012604476574476959,weighted_phi,descriptive,True,,,False
2024_06_higher,CURRENT_ASTHMA,COPD,0.18001611745275162,,,5714,564,360,113,18755419.952709116,2645.3328973218736,0.08980427530610159,0.04164419257698955,0.014021597021266178,weighted_phi,descriptive,True,,,True
2024_06_higher,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.12294460564115471,,,5703,558,1170,203,18750982.542632677,2629.4052882684605,0.08925772626307327,0.19513844680002124,0.03130953007902334,weighted_phi,descriptive,True,,,True
2024_06_higher,CURRENT_ASTHMA,KIDNEY_DISEASE,0.06186986777280414,,,5716,562,283,55,18787173.785512976,2642.5165788223208,0.08944042991409028,0.03994542210594881,0.007030391677541183,weighted_phi,descriptive,True,,,False
2024_06_higher,CURRENT_ASTHMA,ARTHRITIS,0.1209667852804487,,,5703,562,1728,254,18732084.771872774,2634.0306785923453,0.08957769185855602,0.23816878561215366,0.036049578061598815,weighted_phi,descriptive,True,,,True
2024_06_higher,CURRENT_ASTHMA,DIABETES,0.06902504418760283,,,5733,562,693,95,18842043.940531306,2644.08274980492,0.08924050357581889,0.11337789949883277,0.016357016458229394,weighted_phi,descriptive,True,,,False
2024_06_higher,SKIN_CANCER,OTHER_CANCER,0.26281637049756745,,,5726,618,746,253,18893861.599863894,2651.6076022640964,0.06229150285784039,0.08518044277623245,0.023037229304821535,weighted_phi,descriptive,True,,,True
2024_06_higher,SKIN_CANCER,COPD,0.060318995611018944,,,5719,626,362,71,18832815.986328714,2657.6073233036,0.06310509036911656,0.042201009549302365,0.005611796860789819,weighted_phi,descriptive,True,,,False
2024_06_higher,SKIN_CANCER,DEPRESSIVE_DISORDER,0.01087430626439762,,,5707,628,1172,115,18807895.61778228,2639.800253174798,0.06339576729192845,0.1946517120392364,0.013389228088036418,weighted_phi,descriptive,True,,,False
2024_06_higher,SKIN_CANCER,KIDNEY_DISEASE,0.09103523917985006,,,5722,625,282,67,18856005.792068068,2653.0331153868847,0.062214644610148404,0.039381694362404435,0.006727029000973997,weighted_phi,descriptive,True,,,True
2024_06_higher,SKIN_CANCER,ARTHRITIS,0.180274393617386,,,5710,626,1723,332,18802308.46771831,2644.814312367165,0.06320686945860336,0.23794415550022094,0.03371936455272217,weighted_phi,descriptive,True,,,True
2024_06_higher,SKIN_CANCER,DIABETES,0.02765920507306642,,,5737,630,691,104,18898584.29802791,2654.4009079736315,0.0633422143637683,0.11292442094747548,0.009285196281238616,weighted_phi,descriptive,True,,,False
2024_06_higher,OTHER_CANCER,COPD,0.07616229486490342,,,5739,754,366,99,18857350.573382862,2662.3586937637738,0.08573484738524602,0.04245567175365004,0.00793927356401505,weighted_phi,descriptive,True,,,False
2024_06_higher,OTHER_CANCER,DEPRESSIVE_DISORDER,0.06127593701248738,,,5726,756,1180,178,18830506.92565369,2644.070497763326,0.08611554688620801,0.19506453484070208,0.023609641108528562,weighted_phi,descriptive,True,,,False
2024_06_higher,OTHER_CANCER,KIDNEY_DISEASE,0.13345094775431518,,,5743,752,279,87,18884574.835754536,2658.681659288244,0.08540520455607671,0.0390082670723025,0.010552825004203193,weighted_phi,descriptive,True,,,True
2024_06_higher,OTHER_CANCER,ARTHRITIS,0.1868054871125154,,,5729,757,1730,385,18827313.11150454,2649.676318712708,0.08645975364178213,0.23758252750150025,0.042885492201878116,weighted_phi,descriptive,True,,,True
2024_06_higher,OTHER_CANCER,DIABETES,0.08337716297996205,,,5759,758,695,170,18927318.624463566,2660.0897038966614,0.08581967586994965,0.11296307357889661,0.017087026706025393,weighted_phi,descriptive,True,,,True
2024_06_higher,COPD,DEPRESSIVE_DISORDER,0.08940572810766072,,,5724,361,1176,122,18788826.74817453,2652.8410375125427,0.04207180264788387,0.19463618637896382,0.015294859327734056,weighted_phi,descriptive,True,,,True
2024_06_higher,COPD,KIDNEY_DISEASE,0.1009954735844793,,,5737,365,281,65,18827723.431600586,2665.18733962507,0.04240877134822201,0.03968714394330108,0.005656380929669531,weighted_phi,descriptive,True,,,True
2024_06_higher,COPD,ARTHRITIS,0.15394032354597664,,,5725,363,1739,213,18775816.986881834,2657.3850079065614,0.042561499270352104,0.2390226594185926,0.02342639159874219,weighted_phi,descriptive,True,,,True
2024_06_higher,COPD,DIABETES,0.08900730840841316,,,5753,365,691,82,18870467.22030962,2666.544784353122,0.042308855266903124,0.11126051135851978,0.01034123953210057,weighted_phi,descriptive,True,,,True
2024_06_higher,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.058654177639553454,,,5725,1178,282,82,18804650.41974786,2647.6027195832494,0.19537704029328054,0.03968257690688316,0.012292890986210909,weighted_phi,descriptive,True,,,False
2024_06_higher,DEPRESSIVE_DISORDER,ARTHRITIS,0.10841274056169396,,,5713,1179,1728,459,18752859.3780528,2639.828309012935,0.19554900087107593,0.23848029770930823,0.06495877224863304,weighted_phi,descriptive,True,,,True
2024_06_higher,DEPRESSIVE_DISORDER,DIABETES,0.004688572571371687,,,5743,1180,694,156,18862604.369724203,2649.835420531784,0.19497456595940166,0.11392324805308623,0.022802304680714224,weighted_phi,descriptive,True,,,False
2024_06_higher,KIDNEY_DISEASE,ARTHRITIS,0.14319762518461546,,,5730,280,1731,169,18805687.98896085,2654.220200045982,0.03922984591890978,0.2375903516472058,0.021152750024826847,weighted_phi,descriptive,True,,,True
2024_06_higher,KIDNEY_DISEASE,DIABETES,0.16526507220989362,,,5758,283,687,106,18901462.11855774,2663.6349446994636,0.03965480785018799,0.11119003319400261,0.014547868068600934,weighted_phi,descriptive,True,,,True
2024_06_higher,ARTHRITIS,DIABETES,0.16020744283366692,,,5746,1740,690,348,18849522.441809174,2655.83680568735,0.2386512879390635,0.11175124540230506,0.048185001100591554,weighted_phi,descriptive,True,,,True
2024_12_lower,ISCHEMIC_HEART_DISEASE,STROKE,0.2572639736101406,,,4297,520,275,108,7212675.926506665,1016.6946348102556,0.09065806032547792,0.039786888280060946,0.018044754821877694,weighted_phi,descriptive,True,,,True
2024_12_lower,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.019986626517324812,,,4269,524,395,70,7123696.430955129,1021.1615968670578,0.0917355409404583,0.07634254469379981,0.008535305201109874,weighted_phi,descriptive,True,,,False
2024_12_lower,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.0313197114367753,,,4272,517,538,102,7187281.11120284,1013.6225312931352,0.09044586735828725,0.06398396536369653,0.007985469534426682,weighted_phi,descriptive,True,,,False
2024_12_lower,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.08586927415928858,,,4274,523,631,126,7192066.864168472,1011.5801542306137,0.0912034259716127,0.09429121143118448,0.01582416175970177,weighted_phi,descriptive,True,,,True
2024_12_lower,ISCHEMIC_HEART_DISEASE,COPD,0.17332793828552323,,,4282,527,596,159,7147199.6924514575,1025.3786660698343,0.09168082465076027,0.0824841969325849,0.021322244095493482,weighted_phi,descriptive,True,,,True
2024_12_lower,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.09449410291454484,,,4283,523,786,139,7206264.254322622,1014.7560507147348,0.09103527708140509,0.17710513543896436,0.02649979157320031,weighted_phi,descriptive,True,,,True
2024_12_lower,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.17552138037544104,,,4295,525,296,92,7183172.814671926,1018.6667091956875,0.08858747474124368,0.051489719826009146,0.01558320623858972,weighted_phi,descriptive,True,,,True
2024_12_lower,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.20069493824722,,,4275,522,1693,338,7184705.134620737,1010.1188234655342,0.09076856056102506,0.2667801853759496,0.04971496374328445,weighted_phi,descriptive,True,,,True
2024_12_lower,ISCHEMIC_HEART_DISEASE,DIABETES,0.10488100642682481,,,4308,528,812,179,7220757.760199989,1018.2216997317561,0.09112281083108212,0.13992331064841887,0.02322092730544598,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,CURRENT_ASTHMA,0.1287461543288515,,,4316,277,400,51,7192085.895267572,1033.6073444183514,0.040509551656390315,0.07759462648961017,0.009933953208924068,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,SKIN_CANCER,0.08573134091403832,,,4315,278,549,64,7246527.146506718,1024.340379027482,0.040642193789174115,0.06495192999344211,0.006811665908376687,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,OTHER_CANCER,0.0985119086262379,,,4317,278,642,63,7253591.8901501335,1022.8331044234146,0.040763349942574176,0.09387843953178648,0.00950829577149071,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,COPD,0.13822029034193795,,,4325,278,606,87,7204448.262708025,1035.7724930906345,0.04065365072233377,0.08590573296311488,0.011141578851150075,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,DEPRESSIVE_DISORDER,0.08684091611994758,,,4327,275,795,77,7266865.037975307,1025.7776455592193,0.04044875048664463,0.17640302218469597,0.01365639026579137,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,KIDNEY_DISEASE,0.1358824214307502,,,4339,280,297,46,7242861.945627725,1029.5336181939988,0.04076785884612944,0.05118168101555673,0.008008083359548822,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,ARTHRITIS,0.12424558289135355,,,4318,279,1722,174,7237792.142786678,1019.867118854264,0.04084685747085391,0.26837000109037895,0.021859323233789685,weighted_phi,descriptive,True,,,True
2024_12_lower,STROKE,DIABETES,0.17971993393836394,,,4354,282,825,110,7282635.410976663,1029.5864143433512,0.04065797720954638,0.14101732800157132,0.018086816924772937,weighted_phi,descriptive,True,,,True
2024_12_lower,CURRENT_ASTHMA,SKIN_CANCER,0.059581269360980904,,,4292,399,548,67,7174351.102452386,1029.8233592677848,0.07941165061060236,0.06552982855606923,0.00919028658927853,weighted_phi,descriptive,True,,,False
2024_12_lower,CURRENT_ASTHMA,OTHER_CANCER,0.006184300291700037,,,4296,399,644,66,7187713.323100535,1029.5005767907992,0.07946881576138275,0.09472659211931794,0.008017627296625227,weighted_phi,descriptive,True,,,False
2024_12_lower,CURRENT_ASTHMA,COPD,0.23314275235112936,,,4305,397,599,158,7172392.809766821,1030.0082794614384,0.07918108333438431,0.08777846256819577,0.024764494376901085,weighted_phi,descriptive,True,,,True
2024_12_lower,CURRENT_ASTHMA,DEPRESSIVE_DISORDER,0.19629718782017685,,,4305,400,787,163,7203911.124186712,1032.9618356623575,0.07941706423547143,0.17382291279945147,0.033918231781990375,weighted_phi,descriptive,True,,,True
2024_12_lower,CURRENT_ASTHMA,KIDNEY_DISEASE,0.028471599286648094,,,4318,402,298,38,7180311.767064571,1037.0503262826373,0.0794023658852065,0.0529262699714154,0.005925890743196857,weighted_phi,descriptive,True,,,False
2024_12_lower,CURRENT_ASTHMA,ARTHRITIS,0.05679035452722237,,,4296,397,1712,209,7174999.619607533,1027.02769079293,0.07764814093359648,0.26607284929299213,0.027376131604903764,weighted_phi,descriptive,True,,,False
2024_12_lower,CURRENT_ASTHMA,DIABETES,0.07948233050818017,,,4332,402,825,111,7219842.887797519,1036.8535476549143,0.07925272880186376,0.1423380477705051,0.018782496285836447,weighted_phi,descriptive,True,,,False
2024_12_lower,SKIN_CANCER,OTHER_CANCER,0.32173478602510175,,,4304,538,638,234,7250538.424631897,1022.1294585373066,0.06339603043063838,0.09286203313344339,0.02864134945855044,weighted_phi,descriptive,True,,,True
2024_12_lower,SKIN_CANCER,COPD,0.13220693401401384,,,4303,549,606,132,7192892.904577074,1032.9054319193328,0.06546711018710971,0.08796021084334565,0.015020679136364918,weighted_phi,descriptive,True,,,True
2024_12_lower,SKIN_CANCER,DEPRESSIVE_DISORDER,0.024735358137857717,,,4304,550,786,104,7253638.263969571,1022.564198740549,0.06496762701615769,0.17579872218132153,0.013741848465678193,weighted_phi,descriptive,True,,,False
2024_12_lower,SKIN_CANCER,KIDNEY_DISEASE,0.0919419310450296,,,4316,549,294,60,7233102.209369611,1027.111209749959,0.06511332252424232,0.05045766913481968,0.008250804200329023,weighted_phi,descriptive,True,,,True
2024_12_lower,SKIN_CANCER,ARTHRITIS,0.14177761865446212,,,4297,548,1714,326,7229190.8369958345,1017.720763017325,0.06411962538055874,0.2680543833971907,0.03257136699640075,weighted_phi,descriptive,True,,,True
2024_12_lower,SKIN_CANCER,DIABETES,0.12791939992167048,,,4329,552,821,145,7270339.437317254,1026.5552404584853,0.06486682192050235,0.1422659713393707,0.020233879827676462,weighted_phi,descriptive,True,,,True
2024_12_lower,OTHER_CANCER,COPD,0.1469518638074651,,,4305,645,604,153,7200714.28857407,1031.5131896963799,0.09594475912182175,0.08798934201089258,0.02070233452146289,weighted_phi,descriptive,True,,,True
2024_12_lower,OTHER_CANCER,DEPRESSIVE_DISORDER,0.04353304620268713,,,4307,645,793,140,7266477.703442826,1022.1760192902017,0.09454275719879235,0.1788399274671252,0.021789070529945623,weighted_phi,descriptive,True,,,False
2024_12_lower,OTHER_CANCER,KIDNEY_DISEASE,0.14320508043963548,,,4319,644,297,92,7244088.938518841,1026.2580989868748,0.09505766851236701,0.05179577594730785,0.014231675646748772,weighted_phi,descriptive,True,,,True
2024_12_lower,OTHER_CANCER,ARTHRITIS,0.1895489589346482,,,4300,643,1712,399,7242287.089789365,1017.4088755654219,0.09523702107947846,0.26719993599624586,0.05006815312649054,weighted_phi,descriptive,True,,,True
2024_12_lower,OTHER_CANCER,DIABETES,0.14521052012299585,,,4333,648,823,170,7283492.736993041,1026.2465281592895,0.09494215793734569,0.14141159960683772,0.028257960238315866,weighted_phi,descriptive,True,,,True
2024_12_lower,COPD,DEPRESSIVE_DISORDER,0.20085878594764225,,,4317,605,794,206,7217692.190362628,1035.2228410879682,0.08696779789470498,0.17441742859699433,0.03664642656222632,weighted_phi,descriptive,True,,,True
2024_12_lower,COPD,KIDNEY_DISEASE,0.11716852329227177,,,4327,606,299,79,7194295.214823283,1039.326594859344,0.0876624152657659,0.052219318314934454,0.011949326215730955,weighted_phi,descriptive,True,,,True
2024_12_lower,COPD,ARTHRITIS,0.19194731165140605,,,4306,605,1713,388,7189225.4119822355,1029.367436578393,0.08640007704081203,0.2651289367078524,0.046711233056577435,weighted_phi,descriptive,True,,,True
2024_12_lower,COPD,DIABETES,0.05976193587069383,,,4341,613,826,163,7233699.013297483,1039.091886313476,0.08791104710587372,0.14281693197715276,0.01847613916094497,weighted_phi,descriptive,True,,,False
2024_12_lower,DEPRESSIVE_DISORDER,KIDNEY_DISEASE,0.07056474765341547,,,4329,798,296,77,7259662.754099424,1029.567402151884,0.17929713696545843,0.05173338404175743,0.015271047029135251,weighted_phi,descriptive,True,,,False
2024_12_lower,DEPRESSIVE_DISORDER,ARTHRITIS,0.13414303201782776,,,4311,795,1720,428,7255518.401166606,1020.1950496138129,0.17781131447477977,0.26847260847517734,0.07046743676725697,weighted_phi,descriptive,True,,,True
2024_12_lower,DEPRESSIVE_DISORDER,DIABETES,0.045574681456096784,,,4343,802,828,188,7299066.552573625,1029.5438525817917,0.17877671663930397,0.141894970630203,0.03146097004854363,weighted_phi,descriptive,True,,,False
2024_12_lower,KIDNEY_DISEASE,ARTHRITIS,0.14456677983108568,,,4321,297,1723,194,7232657.150378194,1024.13965185803,0.052503014256540165,0.2666909285278266,0.02826134442550113,weighted_phi,descriptive,True,,,True
2024_12_lower,KIDNEY_DISEASE,DIABETES,0.12790128112310226,,,4356,301,828,116,7277130.7516934415,1033.7897999620673,0.052345917129356274,0.14216251766059132,0.01738963895717408,weighted_phi,descriptive,True,,,True
2024_12_lower,ARTHRITIS,DIABETES,0.18228573309292803,,,4335,1732,823,489,7272060.948852394,1024.1335294189191,0.2688546492264997,0.140278620013462,0.06578103747804233,weighted_phi,descriptive,True,,,True
2024_12_higher,ISCHEMIC_HEART_DISEASE,STROKE,0.1826115508002575,,,8542,907,459,167,11277587.103599267,2167.312608544935,0.06024383762807681,0.03654506307071112,0.010354704379033297,weighted_phi,descriptive,True,,,True
2024_12_higher,ISCHEMIC_HEART_DISEASE,CURRENT_ASTHMA,0.03670331911017865,,,8498,902,796,111,11237610.61637715,2149.2507972631834,0.06161563095663864,0.098051358661353,0.00866607070619165,weighted_phi,descriptive,True,,,False
2024_12_higher,ISCHEMIC_HEART_DISEASE,SKIN_CANCER,0.12676659763737694,,,8492,901,1476,246,11250764.014956525,2151.0611801285154,0.061307036062919915,0.0961191230089317,0.01485637455103391,weighted_phi,descriptive,True,,,True
2024_12_higher,ISCHEMIC_HEART_DISEASE,OTHER_CANCER,0.13047309951562672,,,8510,901,1508,253,11263027.582931975,2155.5482275742365,0.0614736031808597,0.11198557745567468,0.01676694808260728,weighted_phi,descriptive,True,,,True
2024_12_higher,ISCHEMIC_HEART_DISEASE,COPD,0.15269833628855528,,,8536,903,760,211,11264911.867375873,2161.515769225621,0.061670162838778256,0.0596100664764431,0.012373041047637147,weighted_phi,descriptive,True,,,True
2024_12_higher,ISCHEMIC_HEART_DISEASE,DEPRESSIVE_DISORDER,0.018055606109474785,,,8519,905,1583,204,11236218.043494478,2157.8572301941854,0.06174937707380463,0.18114383443447915,0.012859318241222453,weighted_phi,descriptive,True,,,False
2024_12_higher,ISCHEMIC_HEART_DISEASE,KIDNEY_DISEASE,0.1870267961148623,,,8529,906,509,142,11273545.147668527,2159.048117050822,0.061744824033027765,0.04067328400522037,0.011403426852203594,weighted_phi,descriptive,True,,,True
2024_12_higher,ISCHEMIC_HEART_DISEASE,ARTHRITIS,0.17379022675463765,,,8529,906,3283,541,11264976.050418727,2156.949834043888,0.06132429912174856,0.28136040913831706,0.03600359203122277,weighted_phi,descriptive,True,,,True
2024_12_higher,ISCHEMIC_HEART_DISEASE,DIABETES,0.13628326081436118,,,8552,911,1267,276,11295489.90841378,2164.5973968873573,0.06170676575702026,0.10464157667186769,0.016494668183652774,weighted_phi,descriptive,True,,,True
2024_12_higher,STROKE,CURRENT_ASTHMA,0.09876660451936344,,,8543,460,801,67,11287963.341865405,2168.297474381848,0.0366196920269351,0.09826979652072258,0.00912084216898083,weighted_phi,descriptive,True,,,True
2024_12_higher,STROKE,SKIN_CANCER,0.03537485712725777,,,8538,462,1487,111,11299362.400654672,2169.548439035245,0.03654591852741127,0.09622044790168877,0.005473932277438193,weighted_phi,descriptive,True,,,False
2024_12_higher,STROKE,OTHER_CANCER,0.05366267312185585,,,8558,461,1516,127,11314537.283437388,2175.038339104123,0.03683795877308131,0.11208259325146748,0.007317678159560293,weighted_phi,descriptive,True,,,False
2024_12_higher,STROKE,COPD,0.1291276150665376,,,8583,463,770,104,11316362.715410251,2181.0224921648837,0.036750592900366565,0.060177377012926636,0.007989324349998083,weighted_phi,descriptive,True,,,True
2024_12_higher,STROKE,DEPRESSIVE_DISORDER,0.07740506540137486,,,8563,462,1585,132,11276169.488824245,2175.0803491868105,0.036739622396190545,0.18057541599617075,0.012235618350309403,weighted_phi,descriptive,True,,,False
2024_12_higher,STROKE,KIDNEY_DISEASE,0.04744537405855541,,,8573,461,512,60,11307868.370602455,2175.602689627573,0.03659892047738394,0.04031904929674595,0.003228101918130595,weighted_phi,descriptive,True,,,False
2024_12_higher,STROKE,ARTHRITIS,0.14265680072886033,,,8573,462,3302,269,11309726.284937225,2174.672819464558,0.036477823971882296,0.2797440208456196,0.02220943869952153,weighted_phi,descriptive,True,,,True
2024_12_higher,STROKE,DIABETES,0.12410913557721245,,,8599,463,1285,142,11346425.383326918,2183.8985293974333,0.03676906677052567,0.10531644844416127,0.011041957271840873,weighted_phi,descriptive,True,,,True
2024_12_higher,CURRENT_ASTHMA,SKIN_CANCER,0.007415510025455172,,,8493,793,1477,130,11260327.547097389,2151.7542607376163,0.0980197103631003,0.09538274119973736,0.00999707329713381,weighted_phi,descriptive,True,,,False
